Zip Code,State,Population,White,Black,AI,Asian,NHOPI,Other,Mixed,Hispanic
40390,KY,"3,438",95.4,1.5,0.3,0.8,0.0,0.6,1.4,1.5
40391,KY,"18,368",87.7,8.2,0.2,0.4,0.0,1.6,1.9,3.3
40391,KY,"16,894",97.0,1.2,0.1,0.3,0.0,0.4,0.9,1.6
40402,KY,998,98.8,0.1,0.5,0.0,0.0,0.1,0.5,1.3
40402,KY,"1,907",99.7,0.1,0.1,0.1,0.0,0.2,0.0,0.2
40403,KY,"12,330",91.7,3.3,0.6,1.1,0.1,0.8,2.5,2.6
40403,KY,28,96.4,0.0,0.0,0.0,0.0,0.0,3.6,0.0
40403,KY,"11,416",97.0,0.8,0.2,0.3,0.0,0.5,1.2,1.4
40404,KY,643,72.3,20.4,0.0,2.8,0.0,0.8,3.7,3.0
40409,KY,"1,211",98.0,0.1,0.3,0.2,0.0,0.3,1.2,1.0
40409,KY,"2,632",98.8,0.0,0.2,0.1,0.0,0.2,0.7,0.4
40419,KY,841,95.0,0.7,0.4,0.0,0.0,0.9,3.0,2.1
40419,KY,"3,780",97.4,0.5,0.1,0.2,0.0,0.2,1.6,1.0
40422,KY,"16,218",83.2,10.9,0.3,1.0,0.0,1.8,2.8,3.9
40422,KY,943,94.4,2.3,0.3,0.1,0.0,1.1,1.8,3.7
40422,KY,"7,119",93.9,3.7,0.1,0.6,0.0,0.5,1.2,1.4
40434,KY,34,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40437,KY,405,96.0,0.3,0.0,0.0,0.0,2.0,1.7,3.0
40437,KY,"4,527",97.9,0.5,0.0,0.1,0.0,0.6,0.9,1.2
40440,KY,"1,298",96.6,1.4,0.1,0.1,0.1,0.6,1.0,1.3
40440,KY,794,98.1,0.5,0.0,0.1,0.0,0.1,1.1,0.8
40442,KY,"1,136",97.8,0.1,0.2,0.0,0.0,0.6,1.3,1.1
40444,KY,"3,442",89.3,7.1,0.1,0.2,0.0,1.9,1.4,2.5
40444,KY,"10,654",96.8,0.9,0.2,0.2,0.0,1.0,0.9,2.1
40445,KY,226,96.5,0.0,0.4,0.4,0.0,0.0,2.6,0.9
40445,KY,771,98.6,0.3,0.5,0.0,0.0,0.0,0.7,0.4
40447,KY,27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40447,KY,800,98.9,0.1,0.0,0.1,0.0,0.0,0.9,0.4
40447,KY,"7,424",98.8,0.1,0.1,0.1,0.0,0.2,0.7,0.6
40448,KY,53,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40456,KY,"2,477",98.4,0.3,0.2,0.0,0.0,0.3,0.8,0.7
40456,KY,"6,823",98.4,0.1,0.3,0.1,0.0,0.3,0.8,0.6
40460,KY,"1,129",98.8,0.0,0.1,0.0,0.0,0.0,1.1,0.2
40461,KY,588,91.0,2.2,0.2,1.9,0.0,1.7,3.1,3.6
40461,KY,"2,533",96.6,0.5,0.1,0.3,0.0,1.7,0.8,2.8
40464,KY,"1,114",97.2,0.3,0.1,0.3,0.0,0.4,1.8,0.7
40468,KY,751,94.4,4.8,0.1,0.0,0.0,0.0,0.7,0.9
40468,KY,"1,056",96.8,1.2,0.1,0.4,0.1,0.1,1.3,0.5
40472,KY,605,96.7,0.0,1.3,0.0,0.0,1.0,1.0,1.3
40472,KY,"1,074",98.0,0.0,0.1,0.0,0.0,0.0,1.9,0.6
40475,KY,"31,336",86.8,8.1,0.3,1.2,0.1,1.1,2.5,2.7
40475,KY,"24,467",95.3,1.7,0.3,0.7,0.0,0.6,1.4,1.6
40481,KY,218,99.5,0.5,0.0,0.0,0.0,0.0,0.0,2.8
40484,KY,"3,487",89.8,7.3,0.2,0.5,0.0,0.8,1.4,1.8
40484,KY,"8,125",94.0,2.9,0.2,0.2,0.0,1.1,1.6,1.9
40486,KY,70,94.3,0.0,5.7,0.0,0.0,0.0,0.0,5.7
40486,KY,"2,153",98.9,0.1,0.2,0.1,0.0,0.1,0.6,0.3
40489,KY,"4,109",98.2,0.4,0.1,0.0,0.0,0.3,1.0,1.3
40502,KY,"25,709",90.0,4.4,0.2,2.5,0.1,1.4,1.6,3.1
40503,KY,"28,003",88.1,3.3,0.1,4.5,0.0,2.2,1.7,4.7
40504,KY,"25,655",70.3,12.7,0.3,1.6,0.1,12.2,2.7,19.0
40505,KY,"26,040",70.7,20.0,0.3,0.8,0.1,5.4,2.8,9.2
40506,KY,"2,802",83.5,10.5,0.1,3.6,0.0,0.4,1.8,2.1
40507,KY,"1,757",76.1,18.8,0.6,1.8,0.1,1.0,1.6,3.6
40508,KY,"23,569",61.3,30.3,0.4,3.2,0.1,2.4,2.3,5.2
40509,KY,"32,364",75.9,14.4,0.2,4.7,0.1,2.4,2.4,4.6
40510,KY,"1,928",76.5,15.9,0.5,2.0,0.1,3.0,2.1,6.7
40511,KY,"31,380",56.8,30.3,0.4,1.4,0.0,8.2,2.9,14.3
40511,KY,418,65.1,30.4,0.0,0.2,0.0,2.1,2.1,7.4
40513,KY,"10,994",82.2,2.9,0.1,12.4,0.0,0.5,1.8,2.1
40514,KY,"14,647",87.8,4.0,0.1,5.3,0.0,0.7,1.9,2.5
40515,KY,"33,209",85.6,7.2,0.2,3.5,0.0,1.0,2.5,2.7
40515,KY,386,96.1,3.1,0.3,0.0,0.0,0.0,0.5,0.0
40516,KY,"2,493",78.3,16.7,0.3,0.5,0.0,1.9,2.3,3.9
40516,KY,384,94.8,1.6,0.3,0.3,0.0,2.9,0.3,22.1
40517,KY,"35,227",72.2,18.5,0.2,2.4,0.0,2.6,4.0,5.8
40601,KY,"25,065",77.3,16.2,0.3,1.4,0.0,1.8,3.0,3.8
40601,KY,"24,501",92.3,3.8,0.1,1.4,0.0,0.9,1.4,1.8
40604,KY,462,66.7,31.8,0.2,0.0,0.0,0.2,1.1,1.5
40701,KY,"7,302",97.4,0.3,0.3,0.6,0.0,0.3,1.1,1.2
40701,KY,"1,773",97.1,0.3,0.4,0.9,0.0,0.3,1.0,1.0
40701,KY,"20,422",97.6,0.3,0.4,0.5,0.0,0.2,1.0,1.0
40729,KY,716,96.2,2.4,0.4,0.0,0.0,0.4,0.6,0.3
40729,KY,"4,769",97.1,1.3,0.2,0.1,0.0,0.2,1.1,0.6
40734,KY,"3,764",98.7,0.1,0.1,0.1,0.0,0.3,0.7,0.8
40737,KY,"1,379",96.7,0.0,0.9,0.1,0.0,0.1,2.2,0.8
40740,KY,"3,321",97.9,0.3,0.8,0.1,0.0,0.3,0.6,1.1
40741,KY,"6,067",95.2,1.9,0.2,0.7,0.0,0.7,1.3,1.9
40741,KY,"15,808",97.8,0.4,0.2,0.4,0.0,0.4,0.8,1.1
40743,KY,229,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
40744,KY,"1,926",94.1,1.4,0.2,0.2,0.0,2.2,1.9,4.0
40744,KY,"16,408",97.2,0.5,0.2,0.7,0.0,0.3,1.0,0.9
40759,KY,390,99.0,0.3,0.3,0.0,0.0,0.0,0.5,0.5
40759,KY,"2,141",98.5,0.2,0.1,0.2,0.1,0.0,1.0,0.7
40763,KY,469,97.7,0.0,0.0,0.0,0.0,0.6,1.7,0.8
40769,KY,427,98.6,0.2,0.0,0.5,0.0,0.0,0.7,0.0
40769,KY,350,99.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0
40769,KY,"5,245",93.8,2.9,0.1,0.8,0.1,0.4,1.9,1.7
40769,KY,"12,485",97.9,0.2,0.3,0.1,0.0,0.1,1.3,0.7
40771,KY,"1,066",96.4,0.0,0.0,0.1,0.0,0.8,2.7,1.2
40801,KY,531,97.4,1.9,0.0,0.0,0.0,0.0,0.8,0.2
40806,KY,26,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
40806,KY,220,96.8,0.0,0.5,2.3,0.0,0.5,0.0,1.4
40806,KY,"2,253",94.6,2.4,0.1,1.4,0.0,0.3,1.3,0.4
40807,KY,331,94.3,4.8,0.3,0.0,0.0,0.0,0.6,0.0
40808,KY,99,98.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
40810,KY,"1,548",99.3,0.1,0.2,0.0,0.0,0.0,0.4,0.3
40813,KY,669,98.4,0.0,0.1,0.0,0.0,0.0,1.5,0.1
40815,KY,731,99.0,0.1,0.0,0.1,0.0,0.3,0.4,0.6
40815,KY,803,99.9,0.0,0.0,0.0,0.0,0.1,0.0,0.3
40816,KY,78,98.7,0.0,0.0,0.0,0.0,0.0,1.3,0.0
40818,KY,110,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40819,KY,210,99.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
40819,KY,519,97.9,0.8,0.2,0.0,0.0,0.0,1.2,0.0
40820,KY,581,96.0,1.2,1.2,0.0,0.0,0.0,1.6,0.3
40823,KY,152,94.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0
40823,KY,"2,237",95.0,3.3,0.0,0.0,0.0,0.4,1.3,1.2
40823,KY,"1,842",97.7,0.7,0.1,0.2,0.1,0.5,0.7,0.8
40824,KY,559,99.1,0.4,0.4,0.0,0.0,0.0,0.2,0.5
40826,KY,759,98.2,0.5,0.0,0.0,0.0,0.0,1.3,0.8
40827,KY,674,99.8,0.0,0.0,0.0,0.0,0.0,0.1,0.3
40828,KY,962,94.3,3.0,0.1,0.1,0.0,0.7,1.8,1.1
40828,KY,139,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
40828,KY,"2,864",96.3,2.3,0.1,0.0,0.0,0.0,1.3,0.6
40829,KY,172,99.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
40830,KY,301,99.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0
40831,KY,"1,719",92.6,3.7,0.1,1.6,0.0,0.3,1.6,2.3
40831,KY,68,89.7,4.4,1.5,0.0,0.0,0.0,4.4,1.5
40831,KY,"3,363",95.4,2.9,0.0,0.5,0.0,0.3,0.8,0.5
40840,KY,312,98.7,0.3,0.0,0.3,0.0,0.0,0.6,0.0
40843,KY,259,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40844,KY,123,98.4,0.8,0.0,0.0,0.0,0.0,0.8,0.0
40845,KY,635,99.5,0.0,0.5,0.0,0.0,0.0,0.0,0.2
40847,KY,158,99.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
40847,KY,103,99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9
40849,KY,352,98.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0
40854,KY,"1,173",97.5,0.5,0.6,0.3,0.0,0.2,0.9,0.6
40854,KY,40,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
40855,KY,17,52.9,47.1,0.0,0.0,0.0,0.0,0.0,0.0
40855,KY,747,77.8,20.9,0.1,0.3,0.0,0.0,0.9,0.8
40855,KY,96,83.3,12.5,1.0,0.0,0.0,1.0,2.1,2.1
40856,KY,756,98.5,0.0,0.1,0.1,0.0,0.1,1.1,0.4
40858,KY,397,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40862,KY,647,98.9,0.0,0.6,0.0,0.0,0.0,0.5,0.0
40863,KY,379,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40863,KY,123,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40865,KY,410,97.6,0.2,0.0,0.5,0.0,0.5,1.2,0.5
40868,KY,"1,100",98.8,0.8,0.1,0.2,0.0,0.0,0.1,0.6
40870,KY,279,98.9,0.0,0.0,0.7,0.0,0.4,0.0,2.1
40873,KY,13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40873,KY,859,97.9,0.0,0.2,0.1,0.0,0.8,0.9,1.3
40873,KY,156,99.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
40873,KY,"1,362",98.6,0.0,0.1,0.0,0.0,0.0,1.3,0.7
40874,KY,504,99.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0
40902,KY,"1,239",99.0,0.0,0.1,0.1,0.0,0.3,0.5,1.0
40903,KY,418,95.7,1.2,0.2,0.2,0.0,1.7,1.0,2.1
40903,KY,263,98.1,0.4,0.0,0.0,0.0,0.0,1.5,0.0
40906,KY,172,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40906,KY,"3,162",92.3,5.1,0.4,0.2,0.1,0.4,1.5,1.2
40906,KY,"7,798",96.5,1.8,0.3,0.1,0.0,0.2,1.1,0.7
40913,KY,171,99.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0
40914,KY,467,98.1,0.0,0.4,0.6,0.0,0.0,0.9,0.0
40915,KY,896,97.7,0.6,0.1,0.0,0.0,0.5,1.2,0.9
40921,KY,295,99.3,0.0,0.0,0.0,0.0,0.0,0.7,0.3
40923,KY,735,99.5,0.3,0.0,0.0,0.0,0.0,0.3,0.5
40927,KY,482,97.1,0.0,0.4,0.0,0.0,0.0,2.5,0.2
40935,KY,960,97.7,0.6,0.1,0.0,0.0,0.0,1.6,1.4
40935,KY,"1,739",98.9,0.2,0.1,0.0,0.0,0.0,0.9,0.6
40939,KY,273,99.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0
40940,KY,478,98.1,0.0,0.0,0.0,0.0,0.0,1.9,0.2
40941,KY,251,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
40943,KY,748,98.9,0.0,0.0,0.0,0.0,0.0,1.1,0.3
40946,KY,220,99.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
40949,KY,785,98.8,0.4,0.0,0.1,0.0,0.0,0.6,0.1
40953,KY,998,98.4,0.0,0.0,0.0,0.0,0.4,1.2,0.9
40958,KY,451,98.7,0.7,0.0,0.0,0.0,0.2,0.4,0.4
40962,KY,"1,255",92.5,6.3,0.0,0.1,0.0,0.2,0.9,1.0
40962,KY,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40962,KY,"17,876",93.9,4.4,0.2,0.1,0.0,0.5,0.9,2.1
40964,KY,151,97.3,0.7,1.3,0.7,0.0,0.0,0.0,2.0
40965,KY,"10,334",92.3,4.0,0.1,0.5,0.1,0.3,2.6,1.1
40965,KY,"3,236",95.8,1.5,0.3,0.5,0.0,0.0,1.9,0.3
40972,KY,398,83.9,13.1,0.5,0.8,0.3,0.5,1.0,2.3
40972,KY,929,98.6,0.0,0.0,0.1,0.0,0.0,1.3,0.1
40977,KY,"1,732",95.2,2.9,0.2,0.4,0.0,0.1,1.1,1.0
40977,KY,"8,630",97.6,1.5,0.2,0.0,0.0,0.1,0.6,0.4
40979,KY,148,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
40982,KY,388,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
40983,KY,352,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
40988,KY,555,99.5,0.4,0.0,0.0,0.0,0.0,0.2,0.9
40995,KY,121,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40997,KY,371,99.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3
41001,KY,"8,471",97.3,0.6,0.1,0.7,0.0,0.2,1.1,1.1
41001,KY,"2,355",98.5,0.5,0.1,0.3,0.0,0.2,0.5,0.6
41001,KY,"5,586",98.3,0.4,0.1,0.5,0.0,0.1,0.6,0.5
41002,KY,"1,190",97.0,0.8,0.4,0.1,0.0,0.0,1.7,0.8
41002,KY,"1,320",95.5,0.4,0.2,0.1,0.0,2.4,1.4,3.3
41003,KY,264,98.1,0.0,0.0,0.0,0.0,0.4,1.5,1.1
41003,KY,"2,522",96.4,0.2,0.7,0.1,0.1,1.2,1.4,2.4
41004,KY,642,98.8,0.2,0.0,0.0,0.0,0.5,0.6,1.4
41004,KY,"3,480",98.0,0.3,0.2,0.1,0.0,0.4,1.0,0.7
41005,KY,341,98.0,0.3,0.0,0.0,0.0,0.6,1.2,0.6
41005,KY,"15,768",93.1,2.8,0.3,1.1,0.1,0.8,1.8,3.0
41005,KY,566,98.9,1.1,0.0,0.0,0.0,0.0,0.0,0.3
41005,KY,188,96.8,0.0,1.6,0.5,0.0,0.5,0.5,1.6
41005,KY,"5,706",95.7,1.1,0.3,1.1,0.0,0.2,1.5,1.2
41006,KY,612,94.6,0.0,0.2,0.0,0.0,0.7,4.6,1.1
41006,KY,"3,822",98.4,0.3,0.2,0.4,0.0,0.3,0.3,0.7
41007,KY,90,92.2,3.3,0.0,1.1,0.0,1.1,2.2,1.1
41007,KY,193,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
41007,KY,"3,910",98.7,0.1,0.1,0.1,0.0,0.0,0.9,0.4
41008,KY,"3,938",90.6,2.0,0.2,0.5,0.0,4.3,2.4,9.2
41008,KY,161,93.8,0.6,0.0,0.0,0.0,1.9,3.7,8.1
41008,KY,"3,358",90.6,1.4,0.4,0.7,0.1,4.2,2.7,9.6
41010,KY,232,94.8,0.9,0.4,0.0,0.0,1.3,2.6,2.2
41010,KY,"2,985",98.2,0.2,0.2,0.1,0.0,0.5,0.9,1.1
41011,KY,"16,627",71.5,20.6,0.4,0.7,0.2,3.3,3.5,5.7
41011,KY,898,97.8,0.5,0.2,0.7,0.1,0.0,0.8,0.6
41011,KY,"5,355",95.3,1.7,0.2,0.9,0.0,0.5,1.3,1.5
41011,KY,"2,970",91.3,3.5,0.2,1.3,0.0,1.8,2.0,2.7
41011,KY,22,95.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0
41014,KY,"6,942",80.6,12.8,0.2,0.2,0.3,1.4,4.5,2.6
41015,KY,"10,779",91.6,3.7,0.1,0.4,0.1,1.0,3.1,2.0
41015,KY,143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41015,KY,29,89.7,0.0,0.0,0.0,0.0,0.0,10.3,3.5
41015,KY,879,98.8,0.7,0.0,0.3,0.0,0.0,0.2,0.0
41015,KY,110,92.7,0.0,0.9,0.0,0.0,5.5,0.9,7.3
41015,KY,"1,022",98.0,0.5,0.1,0.2,0.0,0.1,1.1,0.7
41015,KY,"6,576",96.1,0.8,0.2,0.9,0.1,0.3,1.6,1.4
41015,KY,"1,326",97.2,0.7,0.2,0.3,0.0,0.0,1.6,0.7
41016,KY,669,98.4,0.3,0.3,0.0,0.0,0.1,0.9,0.9
41016,KY,999,91.8,4.3,0.2,0.8,0.0,0.5,2.4,2.0
41016,KY,"4,407",97.3,1.0,0.2,0.2,0.0,0.3,1.1,1.8
41017,KY,94,92.5,3.2,0.0,3.2,0.0,0.0,1.1,2.1
41017,KY,"5,293",95.4,1.7,0.3,0.8,0.1,0.6,1.2,1.7
41017,KY,"3,801",87.3,4.2,0.2,4.6,0.3,1.1,2.3,2.6
41017,KY,"3,148",95.5,2.1,0.1,0.9,0.3,0.2,0.9,0.5
41017,KY,"7,910",97.2,0.6,0.0,1.1,0.1,0.3,0.8,1.0
41017,KY,230,91.7,4.3,0.0,2.2,0.0,0.9,0.9,0.9
41017,KY,"7,309",91.8,2.7,0.1,2.8,0.0,1.3,1.3,3.1
41017,KY,339,97.6,0.0,0.6,1.8,0.0,0.0,0.0,0.0
41017,KY,"2,668",95.3,1.9,0.0,0.4,0.0,0.8,1.6,2.9
41017,KY,28,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41017,KY,"7,489",96.3,0.7,0.1,1.4,0.0,0.4,1.1,1.4
41017,KY,631,88.4,5.4,0.3,0.9,0.6,0.8,3.5,3.8
41018,KY,665,95.6,0.1,0.3,2.6,0.0,0.0,1.4,1.2
41018,KY,"7,600",83.2,7.8,0.4,0.5,0.2,4.4,3.6,8.5
41018,KY,"17,402",92.2,3.1,0.1,0.8,0.1,1.5,2.1,3.1
41018,KY,40,55.0,15.0,0.0,0.0,0.0,30.0,0.0,50.0
41018,KY,383,90.9,4.7,0.0,0.0,0.0,2.4,2.1,4.7
41018,KY,"1,255",89.6,4.9,0.2,0.7,0.1,2.1,2.5,4.3
41030,KY,"3,567",96.5,0.9,0.3,0.2,0.2,0.7,1.2,1.8
41030,KY,152,98.7,0.7,0.0,0.7,0.0,0.0,0.0,0.0
41030,KY,"2,580",98.5,0.3,0.1,0.2,0.0,0.0,0.8,0.5
41031,KY,"6,402",92.5,4.8,0.2,0.3,0.0,0.5,1.7,2.4
41031,KY,"9,484",97.6,0.8,0.1,0.2,0.1,0.6,0.7,1.2
41033,KY,"1,976",98.8,0.3,0.4,0.1,0.0,0.0,0.3,1.1
41034,KY,252,95.6,2.4,0.0,0.0,0.0,0.0,2.0,0.8
41034,KY,23,91.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0
41034,KY,757,96.8,1.9,0.1,0.8,0.0,0.0,0.4,0.1
41035,KY,248,98.4,0.0,0.4,0.0,0.4,0.8,0.0,1.6
41035,KY,"2,191",95.7,1.1,0.1,0.9,0.1,1.1,1.1,2.6
41035,KY,"8,343",96.6,0.3,0.2,0.4,0.2,1.4,0.9,3.1
41039,KY,181,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41039,KY,264,99.2,0.0,0.0,0.4,0.0,0.0,0.4,0.4
41039,KY,"2,057",98.0,0.7,0.0,0.2,0.0,0.5,0.6,0.7
41040,KY,"2,169",97.2,1.1,0.2,0.0,0.1,0.2,1.2,1.2
41040,KY,"5,096",98.3,0.2,0.1,0.2,0.0,0.2,1.1,0.7
41041,KY,"2,658",91.7,5.1,0.2,0.0,0.0,1.4,1.5,2.1
41041,KY,"4,495",98.0,0.6,0.1,0.3,0.0,0.4,0.6,1.1
41042,KY,158,86.1,2.5,0.0,0.0,0.0,7.6,3.8,10.1
41042,KY,851,93.3,1.3,0.5,0.2,0.0,2.6,2.1,4.9
41042,KY,"27,798",87.0,4.6,0.2,2.8,0.2,2.8,2.4,5.7
41042,KY,865,89.7,4.9,0.2,0.5,0.0,1.6,3.1,4.2
41042,KY,"9,036",93.4,2.0,0.1,2.3,0.0,0.6,1.6,2.0
41042,KY,232,90.5,3.9,0.0,2.6,0.0,0.0,3.0,2.6
41042,KY,"11,028",89.2,2.8,0.3,2.1,0.2,3.7,1.8,6.5
41043,KY,44,95.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0
41043,KY,"1,701",99.1,0.1,0.1,0.1,0.1,0.0,0.5,0.7
41044,KY,131,98.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
41044,KY,985,98.7,0.4,0.0,0.0,0.0,0.5,0.4,0.4
41045,KY,323,89.2,1.6,0.3,2.5,0.0,2.8,3.7,3.4
41045,KY,950,95.0,1.5,0.4,0.4,0.0,0.5,2.2,2.5
41046,KY,360,97.8,0.3,0.3,0.0,0.0,0.8,0.8,1.9
41046,KY,"1,045",96.4,0.1,0.0,0.0,0.0,1.6,1.9,3.2
41048,KY,"7,944",92.7,1.5,0.1,3.2,0.0,0.6,2.0,2.1
41048,KY,"5,363",92.2,3.1,0.3,0.7,0.0,1.4,2.4,3.8
41048,KY,652,96.8,0.5,0.1,0.3,0.0,1.4,0.9,3.1
41049,KY,"2,261",98.3,0.1,0.0,0.4,0.0,0.5,0.6,0.8
41051,KY,450,95.1,0.9,0.0,1.6,0.0,0.7,1.8,2.7
41051,KY,"22,410",95.4,1.5,0.2,0.9,0.1,0.5,1.4,1.7
41051,KY,"3,936",97.8,0.3,0.2,0.5,0.0,0.4,0.9,1.2
41052,KY,107,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41055,KY,242,84.7,14.1,0.0,0.0,0.0,0.0,1.2,0.0
41055,KY,95,92.6,1.1,0.0,1.1,0.0,5.3,0.0,5.3
41055,KY,"1,476",96.8,0.9,0.0,0.1,0.0,0.9,1.2,1.7
41056,KY,"9,011",84.9,10.9,0.2,1.0,0.0,0.6,2.4,1.4
41056,KY,"5,217",96.4,1.2,0.3,0.1,0.0,0.7,1.3,1.6
41059,KY,401,99.5,0.0,0.3,0.3,0.0,0.0,0.0,0.8
41059,KY,352,99.2,0.0,0.0,0.0,0.0,0.0,0.8,0.3
41059,KY,"1,959",98.8,0.1,0.1,0.0,0.0,0.1,1.0,0.7
41062,KY,35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41063,KY,"3,378",98.6,0.4,0.0,0.3,0.0,0.1,0.6,0.4
41064,KY,299,99.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0
41064,KY,"1,766",97.9,0.2,0.2,0.1,0.0,0.6,1.0,1.3
41071,KY,"15,252",86.3,7.6,0.3,0.7,0.0,1.8,3.3,4.1
41071,KY,"3,799",90.4,5.6,0.1,1.0,0.1,0.7,2.2,1.5
41071,KY,"1,589",92.7,3.6,0.2,0.9,0.0,0.5,2.0,1.6
41071,KY,229,97.4,0.4,0.0,1.3,0.0,0.0,0.9,0.0
41073,KY,"5,955",96.0,1.1,0.1,0.7,0.0,0.7,1.4,2.3
41074,KY,"5,338",96.7,0.5,0.1,0.3,0.1,0.6,1.7,1.7
41075,KY,"16,319",96.1,1.3,0.1,0.9,0.0,0.4,1.2,1.4
41075,KY,21,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41075,KY,115,93.9,0.9,0.0,0.0,0.0,0.9,4.3,4.3
41076,KY,"5,912",96.5,1.1,0.1,1.4,0.0,0.3,0.6,0.7
41076,KY,475,99.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8
41076,KY,"5,754",92.7,2.9,0.2,2.2,0.0,0.4,1.6,1.0
41076,KY,26,88.5,0.0,0.0,0.0,0.0,11.5,0.0,0.0
41076,KY,"1,446",96.5,0.5,0.0,2.2,0.3,0.0,0.6,1.0
41076,KY,"2,843",96.3,1.2,0.3,0.6,0.0,0.6,1.1,1.0
41080,KY,620,95.0,0.0,0.7,0.3,0.0,1.0,3.1,1.1
41080,KY,"1,227",99.6,0.0,0.0,0.2,0.0,0.0,0.2,1.3
41083,KY,238,96.2,2.9,0.0,0.0,0.0,0.0,0.8,1.3
41083,KY,"1,083",96.2,0.5,0.2,0.2,0.0,1.4,1.6,4.3
41085,KY,724,97.8,0.1,0.0,0.1,0.0,0.1,1.8,0.1
41086,KY,217,94.9,1.8,0.0,0.0,0.0,0.5,2.8,2.3
41086,KY,"2,554",95.0,1.7,0.1,0.1,0.0,1.6,1.6,3.8
41091,KY,"2,113",89.1,2.9,0.1,6.0,0.0,0.6,1.4,1.7
41091,KY,127,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41091,KY,"5,147",91.3,1.1,0.0,5.9,0.0,0.0,1.6,1.8
41091,KY,"9,486",95.1,1.0,0.1,2.0,0.0,0.4,1.3,1.7
41092,KY,"1,303",98.0,0.0,0.0,0.4,0.0,0.4,1.2,1.5
41092,KY,24,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41092,KY,"2,187",97.5,0.4,0.1,0.4,0.0,0.5,1.2,2.0
41093,KY,"2,869",98.7,0.2,0.1,0.1,0.0,0.1,0.9,0.3
41094,KY,220,95.9,2.7,0.0,0.0,0.0,1.4,0.0,1.4
41094,KY,"3,611",95.8,1.5,0.2,0.6,0.0,0.1,1.9,1.7
41094,KY,"9,800",95.5,0.8,0.1,1.1,0.0,1.4,1.0,3.0
41095,KY,"1,615",85.9,4.3,0.1,0.7,0.0,5.7,3.3,12.4
41095,KY,"1,925",95.7,0.6,0.3,0.1,0.2,1.1,2.1,3.2
41097,KY,"3,922",95.7,1.8,0.3,0.2,0.4,1.0,0.7,2.8
41097,KY,"3,427",97.9,0.5,0.5,0.2,0.0,0.5,0.5,1.4
41098,KY,185,94.0,1.6,0.0,0.0,0.0,0.0,4.3,0.0
41098,KY,"1,852",96.7,0.9,0.2,0.1,0.0,1.0,1.1,2.2
41099,KY,"1,169",81.3,15.5,0.2,0.9,0.0,0.7,1.4,1.4
41101,KY,"15,855",93.4,3.1,0.3,0.6,0.0,0.7,2.0,1.8
